Age,Workclass,fnlwgt,maritial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hour_per_week,native country,class,education
30, Private,318912, Never_married, Other_service, Own_child, Black, Male,0,0,55, United_States,<=50, Bachelors
29, ?,168479, Never_married, ?, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
27, Self_emp_not_inc,189030, Never_married, Sales, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
30, Private,203488, Never_married, Sales, Not_in_family, White, Male,0,0,60, United_States,<=50, Bachelors
35, Private,193815, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,1977,48, United_States,>50K, Bachelors
32, Private,160594, Never_married, Sales, Not_in_family, White, Male,0,1564,50, United_States,>50K, Bachelors
32, Local_gov,393376, Never_married, Protective_serv, Not_in_family, White, Female,0,0,48, United_States,<=50, Bachelors
38, Private,331395, Married_civ_spouse, Sales, Husband, White, Male,0,0,38, United_States,<=50, Bachelors
32, Self_emp_not_inc,176185, Married_civ_spouse, Tech_support, Husband, White, Male,7298,0,40, Japan,>50K, Bachelors
53, Private,329222, Married_civ_spouse, Craft_repair, Husband, Asian_Pac_Islander, Male,0,1740,40, Laos,<=50, Bachelors
33, State_gov,295662, Never_married, Adm_clerical, Unmarried, White, Female,0,0,40, United_States,<=50, Bachelors
50, Private,221495, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
37, Private,459192, Never_married, Sales, Not_in_family, White, Female,0,0,44, United_States,<=50, Bachelors
56, Private,176613, Divorced, Prof_specialty, Not_in_family, Asian_Pac_Islander, Female,0,0,40, Philippines,<=50, Bachelors
46, Private,224314, Widowed, Exec_managerial, Unmarried, White, Female,0,0,20, United_States,<=50, Bachelors
71, ?,144461, Married_civ_spouse, ?, Husband, White, Male,3456,0,16, United_States,<=50, Bachelors
28, Private,52199, Never_married, Other_service, Not_in_family, White, Male,0,0,50, United_States,<=50, Bachelors
30, Private,154120, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1977,60, United_States,>50K, Bachelors
24, Private,330724, Never_married, Prof_specialty, Not_in_family, Asian_Pac_Islander, Male,0,0,16, ?,<=50, Bachelors
26, Private,155459, Never_married, Protective_serv, Other_relative, White, Male,0,0,45, United_States,<=50, Bachelors
43, Private,222596, Married_civ_spouse, Exec_managerial, Husband, White, Male,15024,0,50, United_States,>50K, Bachelors
33, Private,187802, Married_civ_spouse, Adm_clerical, Wife, White, Female,0,1887,40, United_States,>50K, Bachelors
45, Self_emp_inc,270079, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
42, Self_emp_not_inc,247422, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,>50K, Bachelors
31, Private,141817, Married_civ_spouse, Other_service, Husband, White, Male,0,0,40, ?,<=50, Bachelors
54, Private,103580, Divorced, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
44, Private,116632, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,35, United_States,>50K, Bachelors
49, Self_emp_inc,148437, Never_married, Sales, Not_in_family, White, Male,0,0,60, United_States,<=50, Bachelors
38, Private,150057, Divorced, Sales, Own_child, White, Male,0,0,50, United_States,<=50, Bachelors
44, Federal_gov,109414, Married_civ_spouse, Adm_clerical, Husband, Asian_Pac_Islander, Male,0,1977,40, Philippines,>50K, Bachelors
39, Private,162370, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
29, Private,162298, Married_civ_spouse, Sales, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
48, State_gov,120131, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
42, Self_emp_not_inc,165815, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,52, United_States,>50K, Bachelors
26, Local_gov,566066, Never_married, Protective_serv, Unmarried, Black, Female,0,0,40, United_States,<=50, Bachelors
41, Private,30126, Divorced, Exec_managerial, Not_in_family, White, Female,0,0,45, United_States,>50K, Bachelors
29, Private,165737, Never_married, Prof_specialty, Not_in_family, Asian_Pac_Islander, Male,0,0,1, Japan,<=50, Bachelors
44, Self_emp_not_inc,89413, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
52, Self_emp_inc,392502, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
33, Private,399531, Married_civ_spouse, Craft_repair, Husband, Black, Male,0,0,40, United_States,<=50, Bachelors
36, Local_gov,127424, Married_civ_spouse, Adm_clerical, Husband, Black, Male,0,0,50, ?,>50K, Bachelors
45, Self_emp_not_inc,163559, Married_civ_spouse, Exec_managerial, Wife, Asian_Pac_Islander, Female,0,0,48, ?,<=50, Bachelors
22, Private,124971, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,30, United_States,<=50, Bachelors
38, Local_gov,32587, Married_civ_spouse, Exec_managerial, Husband, Amer_Indian_Eskimo, Male,0,0,50, United_States,>50K, Bachelors
35, Private,250988, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Local_gov,287821, Married_civ_spouse, Adm_clerical, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
23, Private,43150, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
51, State_gov,103063, Married_civ_spouse, Protective_serv, Husband, White, Male,7298,0,40, United_States,>50K, Bachelors
28, Private,285897, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
39, Private,80479, Divorced, Transport_moving, Not_in_family, White, Male,0,0,55, United_States,<=50, Bachelors
41, Private,77357, Divorced, Prof_specialty, Not_in_family, White, Male,0,0,45, United_States,<=50, Bachelors
21, Private,186087, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
34, Local_gov,117963, Married_civ_spouse, Transport_moving, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
42, Self_emp_not_inc,52781, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
24, Private,175778, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
72, Self_emp_not_inc,298945, Widowed, Farming_fishing, Not_in_family, White, Male,0,0,40, United_States,>50K, Bachelors
27, Private,192936, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,30, United_States,<=50, Bachelors
60, Private,176360, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
62, Private,190610, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
42, Private,294431, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
46, Local_gov,117310, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,21, United_States,>50K, Bachelors
51, Self_emp_not_inc,222883, Married_civ_spouse, Sales, Husband, Black, Male,0,0,55, United_States,<=50, Bachelors
30, Private,180168, Divorced, Prof_specialty, Not_in_family, White, Female,0,0,38, United_States,<=50, Bachelors
36, Private,112576, Never_married, Prof_specialty, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
38, Federal_gov,103323, Married_civ_spouse, Protective_serv, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
64, Private,271094, Divorced, Prof_specialty, Not_in_family, White, Female,0,0,20, United_States,<=50, Bachelors
39, Private,189404, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Private,239755, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
51, Private,256466, Married_civ_spouse, Adm_clerical, Husband, Asian_Pac_Islander, Male,0,0,50, Philippines,<=50, Bachelors
56, Private,152874, Divorced, Prof_specialty, Unmarried, Black, Female,0,1741,40, United_States,<=50, Bachelors
37, Private,32719, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,50, United_States,>50K, Bachelors
32, Private,171813, Never_married, Prof_specialty, Own_child, White, Female,0,0,40, United_States,<=50, Bachelors
39, Local_gov,20308, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
33, Private,228931, Married_civ_spouse, Prof_specialty, Husband, White, Male,7298,0,40, United_States,>50K, Bachelors
43, Self_emp_not_inc,147230, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
49, Private,209057, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,>50K, Bachelors
48, State_gov,54985, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
40, Private,55567, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
36, Local_gov,185556, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,35, United_States,>50K, Bachelors
35, Private,285000, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,45, United_States,<=50, Bachelors
42, Private,222756, Divorced, Prof_specialty, Unmarried, White, Male,7430,0,40, United_States,>50K, Bachelors
24, Private,214399, Never_married, Prof_specialty, Own_child, White, Female,0,0,55, United_States,<=50, Bachelors
36, Private,128392, Divorced, Exec_managerial, Not_in_family, White, Male,4787,0,40, United_States,>50K, Bachelors
59, Local_gov,130532, Divorced, Adm_clerical, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
32, Private,418617, Never_married, Sales, Not_in_family, White, Male,0,0,55, El_Salvador,<=50, Bachelors
42, Self_emp_inc,230592, Married_civ_spouse, Sales, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
32, Private,169512, Married_civ_spouse, Sales, Husband, Black, Male,0,0,60, United_States,>50K, Bachelors
46, Private,99699, Separated, Prof_specialty, Not_in_family, Black, Female,0,1876,40, United_States,<=50, Bachelors
36, Local_gov,220237, Married_civ_spouse, Protective_serv, Husband, White, Male,0,1977,40, United_States,>50K, Bachelors
38, Private,285890, Married_civ_spouse, Tech_support, Husband, Black, Male,0,0,55, United_States,>50K, Bachelors
38, Self_emp_inc,63322, Never_married, Exec_managerial, Not_in_family, White, Male,0,0,60, United_States,<=50, Bachelors
41, Private,325159, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
32, Private,399088, Never_married, Exec_managerial, Not_in_family, White, Female,0,0,45, United_States,<=50, Bachelors
37, Private,406328, Married_civ_spouse, Adm_clerical, Husband, Black, Male,0,0,50, United_States,>50K, Bachelors
26, State_gov,130302, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,40, United_States,<=50, Bachelors
23, Private,250630, Never_married, Sales, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
26, Private,243786, Never_married, Other_service, Not_in_family, White, Female,0,0,38, United_States,<=50, Bachelors
27, Private,58124, Never_married, Prof_specialty, Not_in_family, Black, Female,0,0,40, United_States,<=50, Bachelors
46, Local_gov,126754, Married_civ_spouse, Craft_repair, Husband, White, Male,0,0,50, United_States,>50K, Bachelors
44, Private,86298, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,45, United_States,<=50, Bachelors
54, Local_gov,449172, Divorced, Exec_managerial, Not_in_family, Black, Male,0,0,40, United_States,<=50, Bachelors
40, Self_emp_not_inc,367819, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,1977,40, United_States,>50K, Bachelors
66, Private,115880, Married_civ_spouse, Prof_specialty, Husband, White, Male,10605,0,40, United_States,>50K, Bachelors
22, Private,145964, Never_married, Sales, Own_child, White, Male,0,0,15, United_States,<=50, Bachelors
39, Private,212840, Divorced, Prof_specialty, Unmarried, Black, Female,0,0,40, United_States,<=50, Bachelors
30, Private,186145, Divorced, Sales, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
36, Private,48976, Married_civ_spouse, Sales, Wife, White, Female,0,0,40, United_States,>50K, Bachelors
30, Federal_gov,49398, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
26, State_gov,208117, Never_married, Prof_specialty, Own_child, White, Male,0,0,38, United_States,<=50, Bachelors
32, Private,80356, Married_civ_spouse, Tech_support, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
31, Private,557853, Married_civ_spouse, Prof_specialty, Husband, White, Male,5013,0,32, United_States,<=50, Bachelors
49, Private,78529, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
43, Local_gov,256253, Married_civ_spouse, Prof_specialty, Husband, White, Male,0,0,55, United_States,>50K, Bachelors
28, Private,115677, Married_civ_spouse, Sales, Husband, White, Male,7688,0,40, United_States,>50K, Bachelors
48, Local_gov,319079, Divorced, Adm_clerical, Unmarried, White, Female,0,0,30, United_States,<=50, Bachelors
34, Private,35743, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
36, Self_emp_not_inc,172425, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,0,25, United_States,>50K, Bachelors
32, Private,265368, Married_civ_spouse, Exec_managerial, Wife, White, Female,0,1902,44, United_States,>50K, Bachelors
47, Self_emp_not_inc,104489, Married_civ_spouse, Sales, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
54, Private,146325, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,0,40, United_States,>50K, Bachelors
39, Self_emp_not_inc,246900, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
46, Self_emp_not_inc,65535, Married_civ_spouse, Farming_fishing, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
64, Self_emp_inc,487751, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,50, United_States,<=50, Bachelors
27, Private,82242, Never_married, Exec_managerial, Other_relative, White, Male,0,0,45, Germany,<=50, Bachelors
55, Private,202435, Divorced, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
49, Self_emp_not_inc,228372, Married_civ_spouse, Sales, Husband, White, Male,0,1977,60, United_States,>50K, Bachelors
42, Private,33895, Divorced, Adm_clerical, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
22, Private,225515, Married_civ_spouse, Prof_specialty, Wife, White, Female,0,0,40, United_States,<=50, Bachelors
36, Federal_gov,233955, Married_civ_spouse, Exec_managerial, Husband, Amer_Indian_Eskimo, Male,0,0,40, United_States,<=50, Bachelors
40, Federal_gov,150533, Married_civ_spouse, Adm_clerical, Husband, White, Male,0,1977,40, United_States,>50K, Bachelors
39, Private,165215, Never_married, Sales, Not_in_family, White, Female,0,0,15, Poland,<=50, Bachelors
37, Private,187022, Never_married, Adm_clerical, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
35, Private,117528, Never_married, Tech_support, Not_in_family, White, Female,0,0,40, United_States,<=50, Bachelors
47, Private,185870, Married_civ_spouse, Sales, Husband, White, Male,0,0,60, United_States,<=50, Bachelors
29, Private,283227, Never_married, Prof_specialty, Not_in_family, White, Male,0,0,40, United_States,<=50, Bachelors
27, Private,221166, Married_civ_spouse, Exec_managerial, Husband, White, Male,0,0,45, United_States,<=50, Bachelors
54, Local_gov,277777, Married_civ_spouse, Prof_specialty, Wife, White, Female,3103,0,40, United_States,>50K, Bachelors
